date,asset,model,cum_r2_os,r2_change,abs_change
1970-01-01,Enrgy_excess,ridge_restricted,0.0683150984577805,0.008900150953699892,0.008900150953699892
1970-08-01,HiTec_excess,ols4_restricted,0.013384457761076995,-0.00889804763505797,0.00889804763505797
1970-04-01,Telcm_excess,ols4_restricted,0.06672529561492657,0.008822062819737408,0.008822062819737408
1971-07-01,Durbl_excess,random_forest,-0.00877455706380914,0.008799949800870843,0.008799949800870843
1971-12-01,Manuf_excess,elastic_net_restricted,0.02179134995381271,-0.008793696031562992,0.008793696031562992
1970-11-01,Durbl_excess,random_forest,0.0044142913967931685,-0.008791301276439234,0.008791301276439234
1970-02-01,Enrgy_excess,ridge_restricted,0.05952471571427487,-0.008790382743505631,0.008790382743505631
1970-04-01,Shops_excess,ridge_restricted,-0.008584452902948625,0.008772774183179344,0.008772774183179344
1970-09-01,Other_excess,random_forest,0.006520089814498475,-0.008756128823285358,0.008756128823285358
1971-05-01,HiTec_excess,ols_restricted,-0.023813447600853577,0.008720357133143564,0.008720357133143564
1970-04-01,Enrgy_excess,ridge_restricted,0.06978004343628386,0.008705253282328074,0.008705253282328074
1970-08-01,Enrgy_excess,random_forest,0.04200971698673861,-0.008700200637408173,0.008700200637408173
1975-01-01,Utils_excess,ols_restricted,-0.031565043201690735,0.008687725548913727,0.008687725548913727
1970-05-01,NoDur_excess,ols4_restricted,-0.014817686092571725,0.008663117799617703,0.008663117799617703
1970-04-01,Hlth_excess,random_forest,0.0027865814539467237,-0.008657066465435403,0.008657066465435403
1975-01-01,HiTec_excess,ols4_restricted,0.030329968726210632,-0.008632788582933482,0.008632788582933482
1970-02-01,Enrgy_excess,ols_restricted,0.050090016194679454,-0.008626081923018947,0.008626081923018947
1975-01-01,NoDur_excess,ols4_restricted,0.009476948254346196,-0.008622763919280296,0.008622763919280296
1970-02-01,Enrgy_excess,elastic_net_restricted,0.04683863172992775,-0.008569460603583323,0.008569460603583323
1970-12-01,Hlth_excess,random_forest,-0.012538892232891952,-0.008508196039050064,0.008508196039050064
1976-01-01,HiTec_excess,ols4_restricted,0.011740830443793482,-0.008506821481757298,0.008506821481757298
1970-03-01,Durbl_excess,random_forest,0.02209268513934215,-0.008486023709295853,0.008486023709295853
1970-08-01,HiTec_excess,ols_restricted,-0.0036117803284207994,-0.008474247424642312,0.008474247424642312
1970-08-01,Enrgy_excess,ols_restricted,0.032834574782724446,-0.00847030125664805,0.00847030125664805
1970-11-01,Telcm_excess,ols4_restricted,0.05285040403719987,-0.008454956135963143,0.008454956135963143
1970-08-01,Enrgy_excess,elastic_net_restricted,0.03035920645546175,-0.008412359910151768,0.008412359910151768
1970-02-01,Enrgy_excess,ols4_restricted,0.0350077768895366,-0.008363431873860794,0.008363431873860794
1970-06-01,Durbl_excess,random_forest,0.04769113840490613,0.008312271634939083,0.008312271634939083
1970-07-01,NoDur_excess,random_forest,0.028920056888675827,-0.008289235866068667,0.008289235866068667
1971-05-01,HiTec_excess,ols4_restricted,-0.008852720282396476,0.008270659792662727,0.008270659792662727
1970-01-01,HiTec_excess,ols4_restricted,-0.026280954162352543,-0.008232397636605882,0.008232397636605882
1970-08-01,Enrgy_excess,ridge_restricted,0.05154521528870848,-0.008205287739869838,0.008205287739869838
1970-08-01,Enrgy_excess,ols4_restricted,0.021352051603787725,-0.008201527980834955,0.008201527980834955
1970-05-01,Manuf_excess,random_forest,0.04252494449406463,0.008190840756194251,0.008190840756194251
1970-05-01,Durbl_excess,ols4_restricted,0.046410219333680613,0.008155942538813798,0.008155942538813798
1972-08-01,Enrgy_excess,ridge_restricted,0.03777604321134376,-0.008145692800025417,0.008145692800025417
1971-12-01,Shops_excess,ols_restricted,-0.012043378012133399,0.008141791611376847,0.008141791611376847
1971-10-01,Manuf_excess,ols4_restricted,0.026465858836332568,0.008100497184275968,0.008100497184275968
1970-11-01,Telcm_excess,ols_restricted,0.04105926073892707,-0.008097721231771993,0.008097721231771993
1971-01-01,Manuf_excess,elastic_net_restricted,0.032192323739786755,-0.008084022906208244,0.008084022906208244
1971-01-01,Manuf_excess,ols_restricted,0.030646602216685914,-0.008055134578449197,0.008055134578449197
1971-12-01,Telcm_excess,ols4_restricted,0.038881672541095536,-0.00804132809381608,0.00804132809381608
1970-08-01,HiTec_excess,elastic_net_restricted,-0.021734790693869188,-0.008022351212916057,0.008022351212916057
1976-01-01,Manuf_excess,elastic_net_restricted,-0.0014712619403021154,-0.007991462104962599,0.007991462104962599
1970-07-01,Utils_excess,random_forest,-0.048309451809446013,0.007966346641607114,0.007966346641607114
1971-12-01,Shops_excess,elastic_net_restricted,-0.013349000086734675,0.007963991657121472,0.007963991657121472
